scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
603327,福蓉科技,A股,上交所主板,2019-05-22T00:00:00,2018-03-31T00:00:00,0.1285,0.1224,277092007.0,-,-,44982437.68,-,-,7.85,1.95,-0.13,32.7926,电子元件,-,-,058001001,069001001001,2019-05-22T00:00:00
300315,掌趣科技,A股,深交所创业板,2019-05-21T00:00:00,2018-03-31T00:00:00,0.05,-,482786601.5,5.7499,-1.3073,131572064.59,-18.7065,200.9154,1.54,3.11730956,0.019921,57.3838,电子信息,-,-,058001001,069001002002,2018-04-27T00:00:00
002409,雅克科技,A股,深交所中小板,2019-05-21T00:00:00,2018-03-31T00:00:00,0.0499,-,308145537.42,5.7481,-1.3943,17150645.96,-27.8475,209.4133,1.1,4.56127226,0.25762,24.8266,化工行业,-,-,058001001,069001002003,2018-04-23T00:00:00
603982,泉峰汽车,A股,上交所主板,2019-05-21T00:00:00,2018-03-31T00:00:00,0.1042,0.0979,268827215.74,-,-,15622852.52,-,-,1.85,6.18,-0.2312,23.81,汽车行业,-,-,058001001,069001001001,2019-05-21T00:00:00
300779,惠城环保,A股,深交所创业板,2019-05-21T00:00:00,2018-03-31T00:00:00,0.21,0.21,86686409.08,-,-,16012152.0,-,-,5.65,-,0.12,39.9195,环保工程,-,-,058001001,069001002002,2019-05-21T00:00:00
300214,日科化学,A股,深交所创业板,2019-05-20T00:00:00,2018-03-31T00:00:00,0.08,-,191229176.43,-52.2894,-65.6407,34975050.97,267.6158,96.4496,2.18,3.81402413,0.278024,13.0614,塑胶制品,-,-,058001001,069001002002,2018-04-27T00:00:00
300279,和晶科技,A股,深交所创业板,2019-05-20T00:00:00,2018-03-31T00:00:00,0.0606,-,344887017.39,-12.7225,-4.388,27184754.77,-12.8648,354.3163,1.61,3.80247751,0.096622,23.7854,电子信息,-,-,058001001,069001002002,2018-04-23T00:00:00
688300,联瑞新材,A股,上交所科创板,2019-05-20T00:00:00,2018-03-31T00:00:00,0.2,0.2,63718503.29,41.8323,-,12233567.74,62.2797,-,6.14,3.42138674,0.3199,42.2247,材料行业,-,-,058001001,069001001006,2018-04-26T00:00:00
300775,三角防务,A股,深交所创业板,2019-05-20T00:00:00,2018-03-31T00:00:00,0.09,0.09,96470285.33,-,-,39929635.42,-,-,3.22,-,-0.04,56.6968,航天航空,-,-,058001001,069001002002,2019-05-20T00:00:00
002466,天齐锂业,A股,深交所中小板,2019-05-18T00:00:00,2018-03-31T00:00:00,0.58,-,1669013570.84,56.9165,10.5331,660216685.22,62.7036,5.362,7.21,8.08896829,0.846489,73.6692,化工行业,-,-,058001001,069001002003,2018-04-25T00:00:00
600816,安信信托,A股,上交所主板,2019-05-17T00:00:00,2018-03-31T00:00:00,0.1931,-,1589563138.55,-2.6575,13.8716,1055975607.62,3.5133,25.2753,6.33,3.26771859,-0.156621,-,券商信托,-,-,058001001,069001001001,2018-04-16T00:00:00
300516,久之洋,A股,深交所创业板,2019-05-16T00:00:00,2018-03-31T00:00:00,0.0795,-,86261152.5,10.6296,-41.4811,9539640.34,-69.0879,-57.711,0.79,9.79009944,0.03519,31.9711,电子元件,-,-,058001001,069001002002,2018-04-27T00:00:00
000752,*ST西发,A股,深交所风险警示板,2019-05-16T00:00:00,2018-03-31T00:00:00,0.0127,-,91166350.1,-2.3914,-7.0666,3352189.12,-8.0561,2104.3948,0.42,3.00305628,0.404156,23.3849,酿酒行业,-,-,058001001,069001002005,2018-04-26T00:00:00
300776,帝尔激光,A股,深交所创业板,2019-05-16T00:00:00,2018-03-31T00:00:00,0.87,0.87,82165898.23,-,-,42898777.3,-,-,24.76,6.45,-0.27,63.508,专用设备,-,-,058001001,069001002002,2019-05-16T00:00:00
002673,西部证券,A股,深交所中小板,2019-05-15T00:00:00,2018-03-31T00:00:00,0.05,-,563325386.63,-15.069,-39.2275,162446878.62,-10.7082,284.3654,0.92,5.04307997,0.250258,-,券商信托,-,-,058001001,069001002003,2018-04-20T00:00:00
600989,宝丰能源,A股,上交所主板,2019-05-15T00:00:00,2018-03-31T00:00:00,0.12,0.1358,3121843983.51,10.5251,-3.0706,816826252.69,38.2194,9.1651,6.87,1.63737201,0.106076,45.578,化工行业,-,-,058001001,069001001001,2018-04-27T00:00:00
300777,中简科技,A股,深交所创业板,2019-05-15T00:00:00,2018-03-31T00:00:00,0.03,0.01,30385187.99,-,-,9774427.77,-,-,1.89,-,0.01,75.7764,材料行业,-,-,058001001,069001002002,2019-04-22T00:00:00
601916,浙商银行,A股,上交所主板,2019-05-14T00:00:00,2018-03-31T00:00:00,-,-,8352019000.0,-2.0137,8.5398,3489675000.0,2.5346,86.5629,-,4212.3370553,-2882.849218,-,银行,-,-,058001001,069001001001,2018-04-28T00:00:00
603267,鸿远电子,A股,上交所主板,2019-05-14T00:00:00,2018-03-31T00:00:00,0.42,0.41,207612258.84,-,-,51491760.82,-,-,5.77,8.96,-0.59,48.6391,电子元件,-,-,058001001,069001001001,2019-05-14T00:00:00
300740,御家汇,A股,深交所创业板,2019-05-14T00:00:00,2018-03-31T00:00:00,0.1294,-,381801472.8,42.1431,-35.218,29337758.43,19.8067,-51.3591,3.6,8.45673089,0.367992,55.214,化工行业,-,-,058001001,069001002002,2018-04-25T00:00:00
300742,越博动力,A股,深交所创业板,2019-05-14T00:00:00,2018-03-31T00:00:00,-0.17,-0.18,44141859.1,-23.5797,-87.8365,-9963962.02,-24.7792,-114.2571,-1.46,11.53074745,-0.727768,41.8519,汽车行业,-,-,058001001,069001002002,2018-05-07T00:00:00
601700,风范股份,A股,上交所主板,2019-05-13T00:00:00,2018-03-31T00:00:00,0.03,-,582446557.03,17.1235,26.3683,32880141.85,-39.4697,272.1794,1.1,2.64104803,-0.075311,14.2418,输配电气,-,-,058001001,069001001001,2018-04-28T00:00:00
300758,七彩化学,A股,深交所创业板,2019-05-13T00:00:00,2018-03-31T00:00:00,0.26,-,129375292.59,-,-13.1433,20468751.81,-,-28.1848,4.88,-,-,36.161,化工行业,-,-,058001001,069001002002,2019-04-26T00:00:00
002426,胜利精密,A股,深交所中小板,2019-05-11T00:00:00,2018-03-31T00:00:00,0.0446,-,4590859205.5,34.3751,14.958,153457343.49,7.6955,122.037,1.73,2.60785402,-0.084278,11.9977,金属制品,-,-,058001001,069001002003,2018-04-21T00:00:00
000639,西王食品,A股,深交所主板,2019-05-11T00:00:00,2018-03-31T00:00:00,0.11,-,1362202787.63,-8.7681,1.9061,83809616.37,10.7036,-40.5135,3.64,7.20502723,0.930021,37.5709,食品饮料,-,-,058001001,069001002001,2018-04-28T00:00:00
600594,益佰制药,A股,上交所主板,2019-05-10T00:00:00,2018-03-31T00:00:00,0.128,-,963846291.14,3.5339,3.289,101322017.16,0.5158,42.1425,2.34,5.53251535,-0.194727,74.8186,医药制造,-,-,058001001,069001001001,2018-04-28T00:00:00
000848,承德露露,A股,深交所主板,2019-05-10T00:00:00,2018-03-31T00:00:00,0.22,-,895593873.57,13.1901,62.2578,218615441.72,10.9896,131.2807,10.37,2.26554959,0.027371,52.9435,食品饮料,-,-,058001001,069001002001,2018-04-14T00:00:00
300405,科隆股份,A股,深交所创业板,2019-05-10T00:00:00,2018-03-31T00:00:00,0.0187,-,203719635.83,35.226,-39.7441,2188758.59,3.1271,-56.3682,0.23,8.113779,0.26753,15.4035,化工行业,-,-,058001001,069001002002,2018-04-25T00:00:00
002699,美盛文化,A股,深交所中小板,2019-05-10T00:00:00,2018-03-31T00:00:00,0.05,-,148239002.91,59.5172,-34.9555,49018229.3,57.3113,144.1634,1.4,3.88463354,-0.063163,41.9784,文教休闲,-,-,058001001,069001002003,2019-04-30T00:00:00
000065,北方国际,A股,深交所主板,2019-05-09T00:00:00,2018-03-31T00:00:00,0.09,-,2119463058.1,-7.9701,-29.4587,70108616.28,0.2354,-53.6067,1.9,7.24425269,-0.599888,18.8134,工程建设,-,-,058001001,069001002001,2018-04-23T00:00:00
600613,神奇制药,A股,上交所主板,2019-05-09T00:00:00,2018-03-31T00:00:00,0.06,-,345201395.26,11.6417,-41.3602,30173087.99,40.9515,-38.4607,1.22,4.64176163,0.032621,52.429,医药制造,-,-,058001001,069001001001,2018-04-28T00:00:00
900904,神奇B股,B股,上交所主板,2019-05-09T00:00:00,2018-03-31T00:00:00,0.06,-,345201395.26,11.6417,-41.3602,30173087.99,40.9515,-38.4607,1.22,4.64176163,0.032621,52.429,医药制造,-,-,058001002,069001001001,2018-04-28T00:00:00
000792,*ST盐湖,A股,深交所风险警示板,2019-05-09T00:00:00,2018-03-31T00:00:00,-0.0982,-,2700922509.09,27.7096,-33.3094,-273508876.7,-3.3473,91.7118,-1.36,6.63189061,0.579745,25.0197,化工行业,-,-,058001001,069001002005,2018-04-27T00:00:00
000627,天茂集团,A股,深交所主板,2019-05-09T00:00:00,2018-03-31T00:00:00,0.07,-,15793772924.15,-34.0296,131.6873,338366275.34,207.482,-30.5684,1.75,3.8957795,3.042635,-,保险,-,-,058001001,069001002001,2018-04-28T00:00:00
000713,丰乐种业,A股,深交所主板,2019-05-09T00:00:00,2018-03-31T00:00:00,0.0518,-,453277830.38,30.5554,-12.3064,15467865.83,364.4335,-70.296,1.15,4.52087613,-0.234575,15.3427,农牧饲渔,-,-,058001001,069001002001,2018-04-27T00:00:00
601658,邮储银行,A股,上交所主板,2019-05-09T00:00:00,2018-03-31T00:00:00,0.2,-,63239000000.0,20.5701,0.019,16505000000.0,19.6361,128.7912,-,5.53182115,-1.834742,-,银行,-,-,058001001,069001001001,2018-04-28T00:00:00
300778,新城市,A股,深交所创业板,2019-05-09T00:00:00,2018-03-31T00:00:00,0.36,0.36,106128398.01,-,-,21829468.17,-,-,9.11,5.49,-0.71,38.78,工程建设,-,-,058001001,069001002002,2019-05-09T00:00:00
002953,日丰股份,A股,深交所中小板,2019-05-08T00:00:00,2018-03-31T00:00:00,0.14,-,350717189.97,-,-,18476618.27,-,-,4.92,3.73,-0.19,17.5391,家电行业,-,-,058001001,069001002003,2019-05-08T00:00:00
002535,林州重机,A股,深交所中小板,2019-05-08T00:00:00,2018-03-31T00:00:00,0.0317,-,432432491.97,85.5881,-27.5715,25450067.46,9679.4773,587.732,0.87,3.67505332,0.130195,24.1557,机械行业,-,-,058001001,069001002003,2018-04-25T00:00:00
002324,普利特,A股,深交所中小板,2019-05-08T00:00:00,2018-03-31T00:00:00,0.17,-,829862943.66,-8.1346,-16.6262,46619711.24,-29.4657,216.6317,2.05,8.42827288,-0.145381,19.6165,塑胶制品,-,-,058001001,069001002003,2018-04-25T00:00:00
600281,太化股份,A股,上交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,-0.0233,-,137738585.89,9.0014,-21.0408,-11982423.36,9.6525,-125.8914,-2.17,1.062759,-0.136666,3.5893,化工行业,-,-,058001001,069001001001,2018-04-28T00:00:00
600239,云南城投,A股,上交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,-0.03,-,2331481309.74,100.3696,-70.8547,-49880425.41,56.5721,-107.7974,-0.95,2.94662432,-1.188897,43.4903,房地产,-,-,058001001,069001001001,2018-04-26T00:00:00
000851,高鸿股份,A股,深交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,0.0008,-,2366555531.23,34.3236,-10.5608,748631.39,117.3311,-99.4433,0.02,4.93192504,-1.577397,5.3775,通讯行业,-,-,058001001,069001002001,2018-04-26T00:00:00
600227,圣济堂,A股,上交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,0.0254,-,518338863.02,117.5282,-14.8529,44163453.71,181.1764,-28.1791,0.93,2.71465512,0.013811,31.2566,化工行业,-,-,058001001,069001001001,2018-04-27T00:00:00
000800,一汽轿车,A股,深交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,0.0321,-,7146114655.43,1.032,-4.3673,52222019.26,-67.7101,622.6203,0.65,4.92301595,0.401193,22.2906,汽车行业,-,-,058001001,069001002001,2018-04-28T00:00:00
603127,昭衍新药,A股,上交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,0.08,-,51632742.35,172.6881,-60.7379,8770910.55,226.7959,-79.0103,1.56,6.62672616,0.085601,54.7682,医疗行业,-,-,058001001,069001001001,2018-04-28T00:00:00
603639,海利尔,A股,上交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,0.54,-,532888795.59,44.5856,21.2953,90407305.47,47.5466,-5.1379,5.45,14.21413445,-0.521098,37.4886,化工行业,-,-,058001001,069001001001,2018-04-26T00:00:00
603806,福斯特,A股,上交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,0.25,-,1059511873.23,5.7912,-10.6422,101610076.27,1.2914,-52.7973,2.0,12.76014506,-0.04037,19.6307,塑胶制品,-,-,058001001,069001001001,2018-04-28T00:00:00
002733,雄韬股份,A股,深交所中小板,2019-05-07T00:00:00,2018-03-31T00:00:00,-0.04,-,742202963.64,33.3053,9.1049,-15146656.22,-168.9985,55.3142,-0.7,6.12109437,0.116746,11.6382,电子元件,-,-,058001001,069001002003,2018-04-26T00:00:00
002190,*ST集成,A股,深交所风险警示板,2019-05-07T00:00:00,2018-03-31T00:00:00,-0.0688,-,350531972.72,51.8842,-62.7856,-24662689.27,-4238.4455,77.3597,-1.33,5.68861716,-0.569549,13.6856,汽车行业,-,-,058001001,069001002005,2018-04-28T00:00:00
002517,恺英网络,A股,深交所中小板,2019-05-07T00:00:00,2018-03-31T00:00:00,0.11,-,628469578.18,-4.5668,-39.5314,246577134.24,19.2094,-55.4047,4.99,3.52268354,0.037917,78.3354,电子信息,-,-,058001001,069001002003,2018-04-26T00:00:00
002059,云南旅游,A股,深交所中小板,2019-05-07T00:00:00,2018-03-31T00:00:00,-0.0285,-,283793822.88,-10.3872,-75.4553,-20832442.67,-3396.1374,-160.1077,-1.39,2.0877142,-0.404376,18.5284,旅游酒店,-,-,058001001,069001002003,2018-04-23T00:00:00
000662,天夏智慧,A股,深交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,0.1043,-,244513045.84,46.4984,-79.9035,87718941.97,2.8597,-76.004,1.56,6.72594252,-0.393218,56.823,软件服务,-,-,058001001,069001002001,2018-04-27T00:00:00
000657,中钨高新,A股,深交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,0.0662,-,1781040029.66,24.5245,3.5691,58284102.69,138.1422,2037.8435,1.82,5.01783075,-0.163716,19.5273,有色金属,-,-,058001001,069001002001,2018-04-20T00:00:00
603697,有友食品,A股,上交所主板,2019-05-07T00:00:00,2018-03-31T00:00:00,0.2,0.2,276246970.54,-,-,45189339.99,-,-,6.24,-,0.26,34.5652,食品饮料,-,-,058001001,069001001001,2019-05-07T00:00:00
002757,南兴股份,A股,深交所中小板,2019-05-06T00:00:00,2018-03-31T00:00:00,0.2364,-,217818454.9,56.4946,-9.7281,26248426.44,51.5042,-20.0363,2.21,8.13415894,0.061119,28.0441,机械行业,-,-,058001001,069001002003,2018-04-20T00:00:00
002715,登云股份,A股,深交所中小板,2019-05-06T00:00:00,2018-03-31T00:00:00,0.02,-,95107692.39,18.2225,5.4846,2165497.97,-64.0061,-13.9482,0.45,5.198063,0.043153,23.5577,汽车行业,-,-,058001001,069001002003,2018-04-25T00:00:00
002459,晶澳科技,A股,深交所中小板,2019-05-06T00:00:00,2018-03-31T00:00:00,0.0081,-,79877182.57,77.9638,-48.7875,3155255.71,31.9401,-81.2505,0.25,3.24968745,-0.072244,19.4324,专用设备,-,-,058001001,069001002003,2018-04-21T00:00:00
000727,华东科技,A股,深交所主板,2019-05-06T00:00:00,2018-03-31T00:00:00,-0.0529,-,1045781525.36,-16.527,-33.7439,-239631174.99,3.9739,-183.4157,-2.25,2.32717243,0.022456,-29.7262,电子元件,-,-,058001001,069001002001,2018-04-28T00:00:00
603098,森特股份,A股,上交所主板,2019-05-01T00:00:00,2018-03-31T00:00:00,0.07,-,434978711.75,91.5567,-54.5132,31662211.66,36.4551,-46.6264,1.86,4.29077838,-0.204035,19.2225,工程建设,-,-,058001001,069001001001,2018-04-28T00:00:00
603798,康普顿,A股,上交所主板,2019-05-01T00:00:00,2018-03-31T00:00:00,0.24,-,283372121.87,0.0498,39.4523,48707737.06,2.815,111.745,5.75,4.46414925,0.379946,34.749,化工行业,-,-,058001001,069001001001,2018-04-20T00:00:00
600881,亚泰集团,A股,上交所主板,2019-05-01T00:00:00,2018-03-31T00:00:00,-0.04,-,2797269806.73,45.0315,-70.15,-134986502.4,31.7877,-121.7914,-0.91,4.53757862,0.197443,27.0313,水泥建材,-,-,058001001,069001001001,2018-04-26T00:00:00
600891,*ST秋林,A股,上交所风险警示板,2019-05-01T00:00:00,2018-03-31T00:00:00,0.05,-,2908901198.63,122.6052,69.7592,32280164.18,-41.5117,-44.204,1.06,4.95735391,0.267835,3.7156,商业百货,-,-,058001001,069001001003,2018-04-28T00:00:00
600693,东百集团,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0327,0.0319,678371367.26,-20.6327,-42.4564,29353567.95,-2.9402,-73.1152,1.35,2.42249302,-0.140105,27.4568,商业百货,-,-,058001001,069001001001,2018-04-28T00:00:00
600690,海尔智家,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.32,-,43609601739.36,13.0063,6.4653,1952610308.35,14.0191,59.2365,7.02,5.48494635,0.355924,28.9159,家电行业,-,-,058001001,069001001001,2018-04-26T00:00:00
600689,上海三毛,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.012,-,350751481.47,24.1565,-8.7399,2456220.03,-93.9761,116.6934,0.53,2.29850299,-0.247771,6.0853,纺织服装,-,-,058001001,069001001001,2018-04-28T00:00:00
900922,三毛B股,B股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.012,-,350751481.47,24.1565,-8.7399,2456220.03,-93.9761,116.6934,0.53,2.29850299,-0.247771,6.0853,纺织服装,-,-,058001002,069001001001,2018-04-28T00:00:00
601991,大唐发电,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0291,-,22901284000.0,13.6174,2.245,386709000.0,-14.1916,374.1498,0.74,2.9911939,0.311943,15.4124,电力行业,-,-,058001001,069001001001,2018-04-25T00:00:00
600128,弘业股份,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,-0.0763,-,1227294850.35,50.1041,-1.3652,-18837449.94,-532.8181,-398.3739,-1.3798,5.48678403,-0.591689,5.1887,国际贸易,-,-,058001001,069001001001,2018-04-28T00:00:00
600127,金健米业,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0076,-,674717054.92,13.1089,-11.4114,4877128.9,16.2622,154.1402,0.6441,1.18356351,0.085884,12.2269,农牧饲渔,-,-,058001001,069001001001,2018-04-28T00:00:00
600122,宏图高科,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.08,-,4374862763.04,-7.1267,-11.4353,93428394.79,-8.5256,-34.0938,1.1,7.39519245,0.077936,9.596,商业百货,-,-,058001001,069001001001,2018-04-28T00:00:00
600121,郑州煤电,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0408,-,1125911376.55,-23.3375,-6.8445,41469451.47,-81.7979,239.0771,1.23,3.3781106,0.06529,34.4235,煤炭采选,-,-,058001001,069001001001,2018-04-28T00:00:00
600120,浙江东方,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.34,-,1876909883.43,83.3791,-28.1259,228738295.0,-6.2048,73.4911,2.26,15.1689596,0.021976,1.177,国际贸易,-,-,058001001,069001001001,2018-04-28T00:00:00
600119,*ST长投,A股,上交所风险警示板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0021,-,276689513.84,-63.8728,-50.4668,647066.75,-93.5697,100.5487,0.11,2.05838258,0.269441,13.0062,交运物流,-,-,058001001,069001001003,2018-04-26T00:00:00
600117,西宁特钢,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.01,-,1656000850.24,42.5291,-48.8382,11248390.97,3.8808,-94.9101,0.36,3.01071517,-0.238075,16.5366,钢铁行业,-,-,058001001,069001001001,2018-04-28T00:00:00
600115,东方航空,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.14,-,26753000000.0,9.0357,10.4765,1983000000.0,-29.6309,226.8714,3.64,3.82822976,0.440727,11.9239,民航机场,-,-,058001001,069001001001,2018-04-27T00:00:00
600111,北方稀土,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.03,-,3019591141.1,56.5343,-2.9247,109016894.55,46.4097,108.7606,1.23,2.45847158,0.194011,15.3404,有色金属,-,-,058001001,069001001001,2018-04-28T00:00:00
600109,国金证券,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.09,-,831009825.82,-20.086,-31.2063,272332653.42,-4.6898,-15.605,1.44,6.31158264,0.958094,-,券商信托,-,-,058001001,069001001001,2018-04-26T00:00:00
600108,亚盛集团,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0132,-,507821764.48,36.3286,-36.9421,25725440.47,32.0875,-28.6875,0.54,2.4310817,-0.018507,23.7844,农牧饲渔,-,-,058001001,069001001001,2018-04-20T00:00:00
600105,永鼎股份,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0322,-,661123653.97,45.6829,-43.7092,40373152.72,-23.8452,-65.133,1.48,2.79753854,-0.061113,12.9434,通讯行业,-,-,058001001,069001001001,2018-04-28T00:00:00
600104,上汽集团,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.831,-,238833744999.84,21.679,-9.0468,9706679715.18,17.4996,-0.6654,4.22,20.05759085,-1.332509,13.069,汽车行业,-,-,058001001,069001001001,2018-04-28T00:00:00
600103,青山纸业,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0286,-,668538375.58,9.5259,-0.62,50701633.97,117.8546,1012.1815,1.53,1.88859321,0.106188,21.1856,造纸印刷,-,-,058001001,069001001001,2018-04-27T00:00:00
600100,同方股份,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,-0.0756,-,4504697223.67,11.3633,-52.7695,-223968218.8,16.7723,-177.7884,-1.06,7.14326356,-0.757316,19.1232,电子信息,-,-,058001001,069001001001,2018-04-27T00:00:00
600098,广州发展,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.039,-,6112792081.44,30.9128,-15.6477,106215327.89,231.6092,23.85,0.6611,5.91012514,0.050616,7.8133,电力行业,-,-,058001001,069001001001,2018-04-28T00:00:00
600085,同仁堂,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.231,-,3664398831.23,-0.0877,2.0009,316863784.72,7.812,59.985,3.7,6.33723223,0.332762,48.1419,医药制造,-,-,058001001,069001001001,2018-04-28T00:00:00
000758,中色股份,A股,深交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0468,-,3752035085.0,13.8533,-15.1477,92241551.41,1.0728,712.8379,1.79,2.64223201,1.284821,16.3458,有色金属,-,-,058001001,069001002001,2018-04-28T00:00:00
600807,ST天业,A股,上交所风险警示板,2019-04-30T00:00:00,2018-03-31T00:00:00,-0.11,-,337357138.4,-32.8053,-47.5141,-98379529.55,-1721.469,69.4099,-5.72,1.78630402,0.042174,3.979,贵金属,-,-,058001001,069001001003,2018-04-28T00:00:00
600805,悦达投资,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.048,-,501309049.9,48.2866,24.1327,40661574.13,391.4834,1125.8619,0.67,7.20394253,0.095986,18.9639,综合行业,-,-,058001001,069001001001,2018-04-28T00:00:00
600798,宁波海运,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0341,-,584237906.76,28.7918,9.0642,41184324.09,5.8692,-47.787,1.25,2.77040121,0.182321,22.5649,港口水运,-,-,058001001,069001001001,2018-04-27T00:00:00
600797,浙大网新,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.03,-,673450147.99,17.4879,-43.3097,35221549.26,285.8223,-63.2056,0.78,4.25138773,-0.197951,27.2361,电子信息,-,-,058001001,069001001001,2018-04-28T00:00:00
600793,宜宾纸业,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.0161,-,345099633.15,52.0686,-14.1877,1695619.83,103.4387,120.7193,1.16,1.399804,-0.47569,17.8275,造纸印刷,-,-,058001001,069001001001,2018-04-28T00:00:00
600789,鲁抗医药,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.13,-,877898532.13,38.4594,22.7565,90676614.45,589.1533,28.3146,4.53,4.31745251,0.083026,31.9706,医药制造,-,-,058001001,069001001001,2018-04-13T00:00:00
600787,中储股份,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.011,0.0067,7172438253.58,1.2462,-11.4408,24281269.97,-40.3183,-86.2114,0.2275,4.80685399,-0.521586,1.4095,交运物流,-,-,058001001,069001001001,2018-04-28T00:00:00
600783,鲁信创投,A股,上交所主板,2019-04-30T00:00:00,2018-03-31T00:00:00,0.04,-,45676691.34,5.4223,-26.8227,27342302.3,63.5681,113.4775,0.77,4.81925277,-0.051513,25.8704,综合行业,-,-,058001001,069001001001,2018-04-28T00:00:00
