scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
603157,拉夏贝尔,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.02,-,2371509000.0,-6.9403,-40.3412,9751000.0,-94.4002,102.4453,0.28,6.32701873,0.527533,58.6745,纺织服装,-,-,058001001,069001001001,2019-04-30T00:00:00
603056,德邦股份,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,-0.05,-,5476426737.71,16.4729,-21.4765,-49053883.31,-149.1369,-120.3169,-1.23,4.14396353,-0.244544,8.5687,交运物流,-,-,058001001,069001001001,2019-04-30T00:00:00
002876,三利谱,A股,深交所中小板,2019-04-30T00:00:00,2019-03-31T00:00:00,-0.18,-,241422548.1,50.4722,1.7264,-14224067.07,-206.4039,-385.0897,-1.63,10.84171041,-0.00534,5.3066,电子信息,-,-,058001001,069001002003,2019-04-26T00:00:00
603717,天域生态,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.0048,-,171209033.54,7.1972,-39.8058,1166873.77,125.4683,-96.8674,0.09,5.584914,-0.251677,30.3671,园林工程,-,-,058001001,069001001001,2019-04-30T00:00:00
603879,永悦科技,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.04,-,96015725.75,-6.1934,-40.4375,5766251.82,-39.2411,74.2267,1.1,3.57891151,-0.197044,14.6433,化工行业,-,-,058001001,069001001001,2019-04-30T00:00:00
603680,今创集团,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.145,-,908861373.76,38.8435,-9.5018,85289123.47,-2.5714,-21.2555,1.95,6.33992165,-0.423102,28.8884,交运设备,-,-,058001001,069001001001,2019-04-29T00:00:00
603096,新经典,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.41,-,221162848.89,5.5461,-11.5475,55824261.73,1.6539,3.9158,3.15,13.30050321,0.333694,47.407,文化传媒,-,-,058001001,069001001001,2019-04-30T00:00:00
603396,金辰股份,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.31,-,211451642.23,48.3327,-3.6966,23656124.39,24.0967,14.9255,3.12,12.09068047,0.036507,36.5412,专用设备,-,-,058001001,069001001001,2019-04-30T00:00:00
603179,新泉股份,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.24,-,754337694.58,-22.4226,-1.8615,54471473.2,-28.6161,0.7768,3.36,6.81636466,0.215439,23.0426,汽车行业,-,-,058001001,069001001001,2019-04-30T00:00:00
603385,惠达卫浴,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.1435,-,655779832.99,0.2395,-11.2924,52999881.43,18.6627,37.202,1.67,8.61689113,-0.003767,29.1413,装修装饰,-,-,058001001,069001001001,2019-04-30T00:00:00
603768,常青股份,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.17,-,533564486.96,3.7602,15.7104,33979158.05,-20.3446,316.2705,1.98,8.48378794,-0.219491,22.4188,汽车行业,-,-,058001001,069001001001,2019-04-30T00:00:00
603630,拉芳家化,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.21,-,265905360.33,20.378,4.2958,47066321.24,4.7261,1026.9538,2.6,8.0016824,0.231421,62.5301,化工行业,-,-,058001001,069001001001,2019-04-30T00:00:00
603238,诺邦股份,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.13,-,248455289.2,32.0788,-6.6626,15062513.55,76.2343,9.8299,1.81,6.97953313,0.311548,24.8459,纺织服装,-,-,058001001,069001001001,2019-04-30T00:00:00
603156,养元饮品,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,1.129,-,2494818486.22,-12.5327,4.4945,850473659.85,-8.5551,-22.4127,6.86,17.03334082,-1.299338,51.689,食品饮料,-,-,058001001,069001001001,2019-04-30T00:00:00
000166,申万宏源,A股,深交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.08,-,5456923622.68,89.4574,-7.6827,1862235397.63,87.5395,119.42,2.63,3.16974503,0.726035,-,券商信托,-,-,058001001,069001002001,2019-04-30T00:00:00
603665,康隆达,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.16,-,237337773.57,16.8701,-7.3696,16487899.67,0.8493,56.3543,1.64,10.12496235,0.042603,25.0339,纺织服装,-,-,058001001,069001001001,2019-04-30T00:00:00
603908,牧高笛,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.19,-,140732743.77,-8.1856,54.0624,12672796.94,-36.0254,1036.2551,2.76,6.98585424,-0.234773,28.874,纺织服装,-,-,058001001,069001001001,2019-04-30T00:00:00
603032,德新交运,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.0145,-,23076800.17,-28.5719,-66.1729,2315136.71,1358.157,-99.0867,0.32,4.29303698,0.389378,21.7635,交运物流,-,-,058001001,069001001001,2019-04-30T00:00:00
002861,瀛通通讯,A股,深交所中小板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.05,-,241135603.72,48.0005,4.3157,6017804.94,15.8517,-56.9235,0.59,8.37751827,0.261825,20.0982,电子元件,-,-,058001001,069001002003,2019-04-30T00:00:00
603177,德创环保,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,-0.05,-,101235609.33,-9.2295,-56.6837,-10040824.62,-38.16,-193.0837,-1.92,2.56726328,-0.272936,25.2127,环保工程,-,-,058001001,069001001001,2019-04-30T00:00:00
603823,百合花,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.17,-,458927880.82,18.7365,0.5182,37146022.2,-0.0141,-3.433,2.58,6.47072089,0.143364,19.3271,化工行业,-,-,058001001,069001001001,2019-04-30T00:00:00
603877,太平鸟,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.18,-,1659214345.0,-4.46,-41.2428,86589621.46,-34.8953,-70.0584,2.48,7.32479517,-0.562912,57.4543,纺织服装,-,-,058001001,069001001001,2019-04-30T00:00:00
002857,三晖电气,A股,深交所中小板,2019-04-30T00:00:00,2019-03-31T00:00:00,-0.0033,-,28139280.27,80.3853,-73.368,-419167.17,77.6686,-101.9958,-0.09,3.57095704,-0.153889,28.8608,仪器仪表,-,-,058001001,069001002003,2019-04-30T00:00:00
603833,欧派家居,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.22,-,2203038716.37,15.5704,-33.4924,92046656.33,25.1385,-75.2327,1.21,18.22510727,-0.344179,34.2238,木业家具,-,-,058001001,069001001001,2019-04-30T00:00:00
603668,天马科技,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.05,-,355072889.1,16.4066,-27.3203,14214744.24,-18.2599,503.7168,1.51,3.14471938,-0.710067,15.7125,农牧饲渔,-,-,058001001,069001001001,2019-04-30T00:00:00
603577,汇金通,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.0563,-,303457974.03,55.6853,-4.84,9852712.39,12.4863,67.7092,1.11,5.11084152,-0.080886,20.7744,输配电气,-,-,058001001,069001001001,2019-04-30T00:00:00
603585,苏利股份,A股,上交所主板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.44,-,442490012.38,16.3351,-0.0775,79887934.13,34.3672,-5.3534,4.43,10.23063153,0.755668,41.4621,化工行业,-,-,058001001,069001001001,2019-04-30T00:00:00
002831,裕同科技,A股,深交所中小板,2019-04-30T00:00:00,2019-03-31T00:00:00,0.3876,-,1785109713.37,10.5443,-42.8507,154210360.8,10.6882,-61.7371,2.73,14.42075328,1.876825,27.0904,造纸印刷,-,-,058001001,069001002003,2019-04-30T00:00:00
600107,美尔雅,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.01,-,138046694.42,4.0506,26.8371,-3712098.84,34.6442,-129.7835,-0.66,1.55971373,0.027701,36.5252,纺织服装,-,-,058001001,069001001001,2019-04-29T00:00:00
600093,易见股份,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.179,-,2525546566.03,-44.1791,19.9484,201085756.92,-6.4593,47.0788,2.8,6.48830634,-0.061494,1.3808,多元金融,-,-,058001001,069001001001,2019-04-29T00:00:00
600776,东方通信,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.011,-,473228953.68,-5.304,-43.8693,14213303.34,-31.137,-71.9663,0.46,2.45867115,-0.086913,14.0373,通讯行业,-,-,058001001,069001001001,2019-04-29T00:00:00
900941,东信B股,B股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.011,-,473228953.68,-5.304,-43.8693,14213303.34,-31.137,-71.9663,0.46,2.45867115,-0.086913,14.0373,通讯行业,-,-,058001002,069001001001,2019-04-29T00:00:00
600775,南京熊猫,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0147,-,1076443782.9,4.0317,-23.7036,13461353.47,-49.1881,-83.3257,0.39,3.81018614,-0.261065,13.5706,通讯行业,-,-,058001001,069001001001,2019-04-29T00:00:00
600338,西藏珠峰,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.2,-,425757640.75,-23.2702,-10.5991,132353567.12,-40.8473,0.1539,5.95,3.48587255,0.135254,68.0588,有色金属,-,-,058001001,069001001001,2019-04-29T00:00:00
600332,白云山,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.865,-,18055312257.27,161.3229,46.1021,1406843499.97,55.4232,83308.2649,6.28,14.20395583,-1.721432,24.9797,医药制造,-,-,058001001,069001001001,2019-04-29T00:00:00
600760,中航沈飞,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.14,-,5084719961.56,191.2721,-40.5848,198280377.16,989.367,-53.9471,2.4,5.7635805,0.129586,8.9216,航天航空,-,-,058001001,069001001001,2019-04-29T00:00:00
600757,长江传媒,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.2,-,1606823440.68,-26.1207,-40.0037,238256123.89,33.1968,142.0744,3.5,5.70378733,-0.289621,30.6254,文化传媒,-,-,058001001,069001001001,2019-04-29T00:00:00
600630,龙头股份,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.02,-,1030842448.99,3.9842,-29.8916,8779911.7,-62.7116,156.511,0.48,4.27883129,-0.204244,25.9115,纺织服装,-,-,058001001,069001001001,2019-04-29T00:00:00
600260,凯乐科技,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.5,-,3918951042.79,5.3852,-23.1533,360379464.75,18.7541,483.5352,6.3,8.25061163,0.928206,15.7196,通讯行业,-,-,058001001,069001001001,2019-04-29T00:00:00
600052,浙江广厦,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.03,-,16566819.07,-61.3619,-94.5915,-24895914.76,-158.8625,-358.1053,-1.02,2.78344211,0.641276,54.8356,房地产,-,-,058001001,069001001001,2019-04-29T00:00:00
600522,中天科技,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.1679,-,10818962537.84,63.4047,5.419,514839662.91,15.3114,5.5116,2.67,6.34685427,-0.423654,10.9568,通讯行业,-,-,058001001,069001001001,2019-04-29T00:00:00
000411,英特集团,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.147,-,5682323196.02,10.9346,8.7341,30487825.87,32.0883,60.4785,3.22,4.64240774,-5.275861,6.5991,医药制造,-,-,058001001,069001002001,2019-04-29T00:00:00
000410,*ST沈机,A股,深交所风险警示板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.59,-,443495189.15,-72.9384,-45.2361,-453641693.17,-3646.8855,25.9869,284.39,-0.66567592,0.046581,-13.8049,机械行业,-,-,058001001,069001002005,2019-04-29T00:00:00
000060,中金岭南,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.07,-,4111470257.35,-14.3846,36.9105,260730712.04,-16.0382,73.5925,2.49,2.94469683,0.007883,12.5495,有色金属,-,-,058001001,069001002001,2019-04-29T00:00:00
002039,黔源电力,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0224,-,314179523.52,-18.9909,-45.383,6854952.74,-65.4972,-90.8595,0.26,8.65997502,1.655529,50.4061,电力行业,-,-,058001001,069001002003,2019-04-29T00:00:00
002035,华帝股份,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.1493,-,1331247006.07,-6.5412,-8.1351,132470639.95,14.8006,-43.5393,4.99,3.00792613,0.218173,48.1252,家电行业,-,-,058001001,069001002003,2019-04-29T00:00:00
002594,比亚迪,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.25,-,30304111000.0,22.5024,-26.2196,749732000.0,631.9814,-40.1718,1.33,19.28593882,0.14951,19.0473,汽车行业,-,-,058001001,069001002003,2019-04-29T00:00:00
600406,国电南瑞,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.02,-,3751298070.42,-2.4086,-67.0373,76563568.98,-18.8097,-95.8527,0.28,6.02794717,-0.231381,24.106,输配电气,-,-,058001001,069001001001,2019-04-29T00:00:00
600480,凌云股份,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.11,-,2767238930.04,-10.9475,-11.7217,48005057.85,-29.0458,-7.4836,1.2,8.81564157,-2.014153,19.2734,塑胶制品,-,-,058001001,069001001001,2019-04-29T00:00:00
600590,泰豪科技,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.064,-,1235600294.08,23.4347,-56.152,55333960.28,21.8485,-45.2873,1.49,4.69066379,1.185747,19.0037,输配电气,-,-,058001001,069001001001,2019-04-29T00:00:00
600439,瑞贝卡,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0442,-,456082958.0,-1.6298,9.4315,50038916.84,0.3369,1.0195,1.74,2.50747017,0.025418,36.0482,工艺商品,-,-,058001001,069001001001,2019-04-29T00:00:00
600031,三一重工,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.4127,-,21294618000.0,75.1353,44.4288,3221072000.0,114.7117,161.2615,9.7,4.62613583,0.456496,30.7152,机械行业,-,-,058001001,069001001001,2019-04-29T00:00:00
000839,中信国安,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0106,-,876059353.79,-14.6226,-12.0518,41570224.62,-6.5777,-97.9222,0.44,2.38135839,-0.039633,9.3028,电子信息,-,-,058001001,069001002001,2019-04-29T00:00:00
600466,蓝光发展,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.141,-,5767101864.58,73.3991,-65.1377,495388704.36,64.3074,-50.6818,3.49,4.11397831,-0.966255,29.0558,房地产,-,-,058001001,069001001001,2019-04-29T00:00:00
000965,天保基建,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.02,-,50656945.11,-94.6718,38.6738,-19649590.76,-108.3681,93.0659,-0.38,4.67640656,-0.095464,36.6664,房地产,-,-,058001001,069001002001,2019-04-29T00:00:00
000949,新乡化纤,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0148,-,1297393399.82,19.3833,14.7435,18654184.42,709.8077,-26.8648,0.51,2.93073797,0.091868,11.8707,化纤行业,-,-,058001001,069001002001,2019-04-29T00:00:00
000932,华菱钢铁,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.3623,-,23731512297.65,18.6208,5.0722,1092470782.16,-28.7803,-16.2355,6.04,6.17472343,-0.114651,12.8246,钢铁行业,-,-,058001001,069001002001,2019-04-29T00:00:00
600379,宝光股份,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0182,-,201989218.25,22.8808,4.3367,4296888.14,-10.4308,-2.0812,0.8227,2.22324512,-0.079133,18.6535,输配电气,-,-,058001001,069001001001,2019-04-29T00:00:00
600369,西南证券,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.07,-,1138975900.32,58.7061,24.3382,413123292.43,57.7696,688.9884,2.19,3.38782432,0.913498,-,券商信托,-,-,058001001,069001001001,2019-04-29T00:00:00
000901,航天科技,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.0138,-,1355600156.88,-1.6095,-15.8481,-8475959.93,18.9414,-108.4393,-0.21,6.37713421,-0.076209,17.4223,航天航空,-,-,058001001,069001002001,2019-04-29T00:00:00
000899,赣能股份,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.087,-,651643761.95,15.9134,-10.1476,84886630.48,275.4045,6197.7828,1.81,4.86017913,0.229652,19.9634,电力行业,-,-,058001001,069001002001,2019-04-29T00:00:00
000890,法尔胜,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0211,-,359503393.08,-30.3766,9.5458,8007225.86,22.0413,104.3356,1.18,1.85246075,-0.160114,11.766,金属制品,-,-,058001001,069001002001,2019-04-29T00:00:00
600201,生物股份,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.14,-,334053615.39,-40.0616,-28.0964,158648281.45,-46.4593,116.0538,3.12,4.41771433,-0.061442,72.2451,农药兽药,-,-,058001001,069001001001,2019-04-29T00:00:00
000035,中国天楹,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0385,-,3259200890.95,1016.7118,579.6805,79942436.78,246.0815,60.3791,1.34,3.25145532,0.086724,13.6332,环保工程,-,-,058001001,069001002001,2019-04-29T00:00:00
600555,海航创新,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.01,-,492363.27,-64.0378,-94.0535,-11302086.29,-182.895,93.9886,-0.82,1.05222549,-0.011396,42.9129,旅游酒店,-,-,058001001,069001001001,2019-04-29T00:00:00
900955,海创B股,B股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.01,-,492363.27,-64.0378,-94.0535,-11302086.29,-182.895,93.9886,-0.82,1.05222549,-0.011396,42.9129,旅游酒店,-,-,058001002,069001001001,2019-04-29T00:00:00
000807,云铝股份,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.02,-,5073183115.17,-0.9822,-12.3155,50580720.04,148.3201,103.2083,0.61,3.19623211,0.266861,11.0733,有色金属,-,-,058001001,069001002001,2019-04-29T00:00:00
600536,中国软件,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.21,-,1007082826.38,78.1751,-51.399,-103474066.85,4.1294,-129.5259,-4.83,4.23129894,-0.920949,28.021,软件服务,-,-,058001001,069001001001,2019-04-29T00:00:00
000581,威孚高科,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.68,-,2270130717.54,-5.0942,21.9217,689179364.6,-12.12,102.4335,4.24,16.45610662,0.14412,23.0737,汽车行业,-,-,058001001,069001002001,2019-04-29T00:00:00
200581,苏威孚B,B股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.68,-,2270130717.54,-5.0942,21.9217,689179364.6,-12.12,102.4335,4.24,16.45610662,0.14412,23.0737,汽车行业,-,-,058001002,069001002001,2019-04-29T00:00:00
000786,北新建材,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.194,-,2426959306.69,-2.8275,-20.4933,328033639.25,-33.1201,-22.4384,2.27,8.64979533,-0.106753,30.0743,水泥建材,-,-,058001001,069001002001,2019-04-29T00:00:00
000766,通化金马,A股,深交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0527,-,409397546.32,13.6548,-43.2617,50931985.61,-12.8819,-66.3631,1.07,4.92769311,-0.065987,83.279,医药制造,-,-,058001001,069001002001,2019-04-29T00:00:00
600815,*ST厦工,A股,上交所风险警示板,2019-04-29T00:00:00,2019-03-31T00:00:00,-,-,652686826.25,-31.401,14.3356,-2975694.59,-119.508,99.5239,-,-0.1789399,-0.112276,14.9388,机械行业,-,-,058001001,069001001003,2019-04-29T00:00:00
300386,飞天诚信,A股,深交所创业板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0051,-,190161641.52,24.9958,-50.2747,2137730.41,1.0235,-96.1969,0.12,4.20167835,-0.25088,36.6497,软件服务,-,-,058001001,069001002002,2019-04-29T00:00:00
603609,禾丰牧业,A股,上交所主板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.17,-,3512085453.86,12.2311,-17.7828,140999877.5,53.6549,-3.8574,3.6,4.73647523,0.015721,9.1107,农牧饲渔,-,-,058001001,069001001001,2019-04-29T00:00:00
002815,崇达技术,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.1487,-,905616467.26,3.3287,2.419,123625608.92,-3.4202,-3.1213,4.16,3.4627495,0.326499,31.13,电子元件,-,-,058001001,069001002003,2019-04-29T00:00:00
002562,兄弟科技,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.03,-,311707146.99,-25.5242,-8.4065,-25424067.35,-135.1143,52.6527,-1.14,2.37441234,-0.048644,14.6321,医药制造,-,-,058001001,069001002003,2019-04-29T00:00:00
002326,永太科技,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.1366,-,737707368.38,19.982,-37.5268,112030352.36,30.6466,156.997,3.7,3.80466819,0.03816,28.0202,化工行业,-,-,058001001,069001002003,2019-04-29T00:00:00
300014,亿纬锂能,A股,深交所创业板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.23,-,1097919522.96,60.4894,-18.201,200279267.38,169.8097,4.3385,5.47,4.39950019,0.210601,25.8475,电子元件,-,-,058001001,069001002002,2019-04-29T00:00:00
002439,启明星辰,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.045,-,347101346.28,18.6427,-71.5417,-40511495.65,-348.1508,-108.9896,-1.13,3.95700355,-0.05401,63.4865,软件服务,-,-,058001001,069001002003,2019-04-29T00:00:00
002398,垒知集团,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.13,-,606003097.43,33.3081,-26.7732,89369702.23,89.1305,92.2725,3.55,3.69710244,-0.168779,31.1589,工程建设,-,-,058001001,069001002003,2019-04-23T00:00:00
002312,三泰控股,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,-0.0261,-,188418257.51,14.0976,-0.601,-35676043.53,59.4335,47.3196,-1.11,2.31251862,-0.091421,6.461,化工行业,-,-,058001001,069001002003,2019-04-29T00:00:00
300091,金通灵,A股,深交所创业板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0453,-,583185299.1,51.4297,68.4964,55680614.1,26.0279,224.2435,2.16,2.06830378,0.01184,24.3598,机械行业,-,-,058001001,069001002002,2019-04-29T00:00:00
300203,聚光科技,A股,深交所创业板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.101,-,615076739.81,20.0408,-59.6329,45547566.09,27.0172,-74.9024,1.3,7.80197667,-0.838166,49.6481,仪器仪表,-,-,058001001,069001002002,2019-04-29T00:00:00
002547,春兴精工,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.0022,-,1387968916.74,37.5492,5.0392,2434780.86,-22.6501,158.5281,0.09,2.41477252,0.013844,14.2771,金属制品,-,-,058001001,069001002003,2019-04-29T00:00:00
002479,富春环保,A股,深交所中小板,2019-04-29T00:00:00,2019-03-31T00:00:00,0.04,-,713894794.35,8.7012,-20.6201,38244982.47,-18.2715,176.0683,1.03,4.19459226,0.098072,16.2486,环保工程,-,-,058001001,069001002003,2019-04-29T00:00:00
