scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,parentnetprofit,totaloperatereve,totaloperateexp,totaloperateexp_tb,operateexp,operateexp_tb,saleexp,manageexp,financeexp,operateprofit,sumprofit,incometax,operatereve,intnreve,intnreve_tb,commnreve,commnreve_tb,operatetax,operatemanageexp,commreve_commexp,intreve_intexp,premiumearned,premiumearned_tb,investincome,surrenderpremium,indemnityexp,tystz,yltz,sjltz,kcfjcxsyjlr,sjlktz,eutime,yyzc
002906,016022,80136633,华阳集团,电子元件,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,8576610.88,826501073.99,837227130.29,0.0573657962188535,654216691.47,0.0449990260044525,51637578.7,31877694.12,3590948.2,-218840.11,-89167.88,-8738607.61,-,-,-,-,-,3837032.62,-,-,-,-,-,-,-,-,0.065876,-0.000634,0.473169,1052524.23,1.1575906834,2019/4/26 21:30:47,654216691.47
603123,016036,80154282,翠微股份,商业百货,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,44674070.69,1328871535.52,1281435622.55,-0.0251353455669716,1068783014.22,-0.0345060464892669,146346358.4,46338383.44,2124889.72,59339912.93,59575862.1,14929602.77,-,-,-,-,-,17842976.77,-,-,-,-,-,-,-,-,-0.034151,-0.07265,-0.024004,36379108.85,-0.1939068337,2019/4/26 20:19:10,1068783014.22
300418,016060,80198546,昆仑万维,文教休闲,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,379125165.53,860648462.1,670862397.65,0.181835136184574,171569754.84,0.511937820995303,226560111.43,161895302.17,36532585.18,492478069.16,492389091.57,43694894.23,-,-,-,-,-,3549484.56,-,-,-,-,-,-,-,-,-0.028414,0.424124,0.912988,373388629.63,0.9311454751,2019/4/26 21:21:17,171569754.84
603699,016043,80198752,纽威股份,机械行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,86613921.2,616173476.01,519558240.58,-0.0653735007059993,392155440.88,-0.0610285734763926,65652427.63,29373016.13,1527847.13,105176779.85,108707370.21,21220117.06,-,-,-,-,-,7633300.53,-,-,-,-,-,-,-,-,0.035739,1.088008,1.053481,71969314.12,1.179457504,2019/4/26 17:33:39,392155440.88
603985,016059,80277894,恒润股份,金属制品,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,22921372.85,263875986.35,241088430.85,0.296585276978862,203832134.93,0.316535956312651,6406138.08,8773253.92,8100641.0,24499101.63,24473090.17,3979163.4,-,-,-,-,-,2091658.14,-,-,-,-,-,-,-,-,0.214319,-0.22548,-0.148155,21513244.6,-0.1944626266,2019/4/26 17:42:45,203832134.93
300107,016041,80149252,建新股份,化工行业,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,108575879.86,293815663.51,168065117.55,0.187909241674708,130907257.3,0.19461729292647,1673196.89,13814828.76,1014936.5,126488155.44,126220836.89,17644957.03,-,-,-,-,-,7705220.29,-,-,-,-,-,-,-,-,0.073958,-0.058605,-0.046567,108176132.57,-0.0404766382,2019/4/26 17:10:38,130907257.3
603619,016023,80279695,中曼石油,石油行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,26811889.76,411783514.29,377042422.61,0.0923741795663724,313494833.42,0.158785645075252,8737104.68,30163959.94,14426085.0,38661352.65,38882746.58,12073055.47,-,-,-,-,-,186108.64,-,-,-,-,-,-,-,-,-0.091073,-0.642183,-0.669668,22678276.78,-0.7195735578,2019/4/27 1:17:51,313494833.42
603987,016047,80278642,康德莱,医疗行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,31288827.02,352512647.21,300783939.23,0.0673876290543208,228972168.05,0.0597589361620828,25940505.52,21556290.54,2590121.71,54451430.99,54299761.41,7680131.11,-,-,-,-,-,2876371.46,-,-,-,-,-,-,-,-,0.105596,0.44885,0.280188,30235683.53,0.2498004423,2019/4/27 1:53:54,228972168.05
002551,016047,80165769,尚荣医疗,医疗行业,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,30156441.88,353070277.05,316093043.39,-0.264358553657342,266932959.39,-0.267102941915142,10557388.34,26750563.55,700279.52,41368665.62,41585093.14,5926688.31,-,-,-,-,-,3016789.66,-,-,-,-,-,-,-,-,-0.295186,-0.439417,-0.448779,25673078.72,-0.5032991659,2019/4/26 21:22:13,266932959.39
002427,016026,80063650,*ST尤夫,化纤行业,003,001,2,,2019-04-27T00:00:00,2019-03-31T00:00:00,5044803.28,788562491.1,778713502.12,-0.0682138256844929,615740399.83,-0.0412126455602977,20762851.09,34955635.68,73253276.34,11391061.85,11911423.09,6261230.09,-,-,-,-,-,5704260.36,-,-,-,-,-,-,-,-,-0.077533,-0.452989,-0.693042,1845366.79,-0.8535458175,2019/4/26 18:37:06,615740399.83
300059,016014,80140708,东方财富,电子信息,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,385763451.08,926759053.27,562013399.13,0.0493888457253078,95647184.99,-0.0342020581624158,81472749.22,269388395.34,32763933.62,464240168.24,459022438.67,73258987.59,-,-,-,-,-,9126762.03,-,-,-,-,-,-,-,-,0.126184,0.261846,0.281407,375260038.37,0.2867240043,2019/4/26 16:02:40,95647184.99
002331,016057,80031883,皖通科技,软件服务,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,9476641.2,278648906.67,261906285.43,0.0599941335099692,207153883.95,0.023503287587051,10872931.72,26902966.64,-628127.56,17448477.76,17480116.07,4392412.38,-,-,-,-,-,1331439.8,-,-,-,-,-,-,-,-,0.04366,-0.186273,-0.256968,7980604.69,-0.3048119701,2019/4/26 21:19:15,207153883.95
601599,016010,80173747,鹿港文化,纺织服装,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,8949540.82,759769168.4,755655016.5,0.0816318129710959,620582447.86,0.086576598408018,46094271.15,33595976.31,37682000.45,12781776.89,15341237.0,2796938.54,-,-,-,-,-,7051443.44,-,-,-,-,-,-,-,-,0.060097,-0.521247,-0.569482,5539765.71,-0.6763004638,2019/4/26 22:56:14,620582447.86
603666,016061,80631821,亿嘉和,专用设备,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,35529538.9,103947667.89,71736307.14,0.437988564400402,36324356.63,0.342616881889981,9157131.2,12987991.57,-2384379.25,38893204.15,41949011.15,6419472.25,-,-,-,-,-,564244.51,-,-,-,-,-,-,-,-,0.312658,0.098792,0.040625,27263786.06,-0.0879384981,2019/4/27 1:27:55,36324356.63
300196,016040,80168101,长海股份,材料行业,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,55037121.83,519167005.49,459102225.28,0.135737116259908,373756849.17,0.143917460844749,29597196.25,21563673.13,9214661.84,65042336.73,65006400.41,10294177.77,-,-,-,-,-,5334709.12,-,-,-,-,-,-,-,-,0.159035,0.377199,0.369354,50877259.55,0.4022122448,2019/4/26 17:01:13,373756849.17
600188,016011,10000149,兖州煤业,煤炭采选,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,2308395000.0,48243536000.0,44691912000.0,0.539851381929065,40725459000.0,0.639869837880812,1475076000.0,1118353000.0,810658000.0,3859024000.0,3915437000.0,898000000.0,-,-,-,-,-,530670000.0,-,-,-,-,-,-,-,-,0.492051,0.092294,0.0363,2229570000.0,0.0293238439,2019/4/26 19:52:59,40725459000.0
002726,016009,80198760,龙大肉食,农牧饲渔,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,80277180.96,2734224487.8,2625889875.14,0.494069327734059,2529066400.06,0.51900725655304,58351496.33,40587632.75,2543780.05,108749300.02,107898878.37,11249133.26,-,-,-,-,-,2373603.22,-,-,-,-,-,-,-,-,0.485126,0.276157,0.018992,81001976.01,0.0835580158,2019/4/26 17:38:08,2529066400.06
603050,016020,80277660,科林电气,输配电气,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-7958345.67,128584540.64,144773643.95,0.27697016121393,92947621.33,0.278725694191961,21692276.3,12944944.97,-206247.01,-8488763.7,-8451513.33,-112478.78,-,-,-,-,-,1754914.08,-,-,-,-,-,-,-,-,0.137021,-2.568663,-2.695297,-11319430.83,-3.6376367386,2019/4/26 16:10:07,92947621.33
601616,016020,80166986,广电电气,输配电气,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,10481079.62,119467925.55,130136903.82,-0.164214477064038,88380837.0,-0.125917126552292,13250529.67,22452677.97,456540.26,12260444.22,12207913.92,358935.62,-,-,-,-,-,239756.2,-,-,-,-,-,-,-,-,-0.126974,4.899894,3.675776,8402339.09,16.2780685177,2019/4/26 16:30:41,88380837.0
002164,016061,80098080,宁波东力,专用设备,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,53623730.35,214039543.67,192510098.1,-0.968946829647871,152181157.02,-0.975384704244498,10230061.47,14192724.99,3836736.06,68373490.06,68369271.21,14695226.46,-,-,-,-,-,3408123.86,-,-,-,-,-,-,-,-,-0.966245,0.168932,0.050301,18863910.84,-0.6036766455,2019/4/26 20:00:11,152181157.02
603698,016041,80202097,航天工程,化工行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,28882876.45,151241521.82,120568422.3,0.360023217439843,91336326.21,0.403807298938325,6302098.03,21142557.69,-12839675.81,31307037.83,31415791.43,2532914.98,-,-,-,-,-,941492.88,-,-,-,-,-,-,-,-,0.09256,-0.384582,-0.357007,28251946.69,-0.3577405779,2019/4/26 20:42:41,91336326.21
002073,016014,80080338,软控股份,电子信息,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,18091247.86,714056145.36,712349960.88,0.193814530649801,571756146.78,0.24843610819884,23030998.3,58722488.18,24905415.84,11960133.21,12883791.22,2562485.11,-,-,-,-,-,8082346.88,-,-,-,-,-,-,-,-,0.195638,0.065391,0.110942,14631605.56,0.1417754952,2019/4/26 19:39:39,571756146.78
603909,016005,80014055,合诚股份,工程建设,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,6367956.96,145808459.55,137513957.1,0.864864858542378,103944524.77,1.30434407620401,3061569.86,22046326.79,2983705.03,8960825.91,8990531.04,1867936.81,-,-,-,-,-,1202464.3,-,-,-,-,-,-,-,-,0.897674,1.370949,1.309742,6096485.69,1.720203483,2019/4/26 17:42:45,103944524.77
002227,016020,80113667,奥特迅,输配电气,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,-2008519.62,48254957.24,55210265.88,-0.00331833587988835,29458476.4,0.116676077063492,8026157.88,9134929.82,687589.54,-3810430.2,-3735034.61,-1758829.35,-,-,-,-,-,777713.53,-,-,-,-,-,-,-,-,0.197847,0.684428,0.797334,-4083516.2,0.5882873925,2019/4/26 22:58:48,29458476.4
300200,016040,80127288,高盟新材,材料行业,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,41695480.28,254620503.63,204628198.94,-0.0822245244782818,142792646.36,-0.216514017473385,14588661.7,32680533.16,878476.75,52682152.57,51755487.31,10060007.03,-,-,-,-,-,2793839.61,-,-,-,-,-,-,-,-,0.019688,0.91869,0.914911,41492026.56,0.9757417383,2019/4/26 15:55:38,142792646.36
601828,016036,80186156,美凯龙,商业百货,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,1313999492.97,3534967245.82,2348132081.99,0.306337193668246,1027424595.7,0.209098854252345,372536651.23,360905013.03,452717930.11,1776434273.83,1780399886.0,387177220.13,-,-,-,-,-,100781845.3,-,-,-,-,-,-,-,-,0.223729,0.081436,0.111364,847689668.62,0.0583225836,2019/4/26 22:38:17,1027424595.7
002126,016035,80092891,银轮股份,汽车行业,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,108914529.07,1388604575.34,1288618337.2,0.191185835314707,1043209218.1,0.169122432822994,54203790.33,93917389.56,24694103.99,139809349.89,139544398.89,24649364.61,-,-,-,-,-,8525097.72,-,-,-,-,-,-,-,-,0.152512,0.0642,0.06419,76835017.15,-0.1990675901,2019/4/26 16:54:58,1043209218.1
002635,016022,80187276,安洁科技,电子元件,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,193458661.48,667930474.7,645967634.93,0.280879145584283,520222125.6,0.28793797977018,15349788.64,63240671.63,16912330.09,198061987.97,197987695.69,4476358.22,-,-,-,-,-,6227080.9,-,-,-,-,-,-,-,-,0.080968,0.591225,0.864699,17322582.72,-0.8100785638,2019/4/26 20:01:06,520222125.6
601808,016023,80071741,中海油服,石油行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,30952844.0,5907777887.0,5879059225.0,0.34792697462123,5233596731.0,0.458691597587185,6823195.0,134484312.0,381054643.0,161163573.0,168501891.0,129883650.0,-,-,-,-,-,4427339.0,-,-,-,-,-,-,-,-,0.723453,1.252725,1.047537,-47098824.0,0.9478578545,2019/4/27 0:45:16,5233596731.0
300167,016055,80054761,迪威迅,安防设备,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,-4553083.16,82749437.05,75997882.6,0.278310730835518,58831062.58,0.218729330055546,4566101.28,12088643.94,4639942.83,7337573.42,-602238.37,2606312.1,-,-,-,-,-,420988.4,-,-,-,-,-,-,-,-,0.403698,198.599355,-1.191053,1727304.43,1.6530839752,2019/4/26 17:03:08,58831062.58
002251,016036,80115698,步步高,商业百货,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,185677388.31,5633495417.73,5387347449.72,0.023422644297407,4289345744.25,0.00560108512170321,905176116.89,93365111.26,63229853.82,251720583.85,247897663.67,56643347.79,-,-,-,-,-,31824853.12,-,-,-,-,-,-,-,-,0.025658,0.045732,0.034672,184077308.75,0.0852018491,2019/4/26 17:48:57,4289345744.25
300591,016010,80439293,万里马,纺织服装,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,-4338813.09,130268553.49,133400898.18,0.30485820407709,100476705.88,0.369034815753711,18842935.05,6775840.7,3786438.25,-3132344.69,-3029261.57,530182.8,-,-,-,-,-,218202.08,-,-,-,-,-,-,-,-,0.338662,0.36354,0.112694,-4360984.77,0.1174089584,2019/4/26 19:15:43,100476705.88
601326,016016,80133074,秦港股份,港口水运,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,118022159.79,1639294531.54,1546713362.52,0.143129292902532,924004602.67,-0.0616211522199287,22708.0,452096365.36,79769051.49,147031534.78,147239982.74,44775800.94,-,-,-,-,-,94720641.92,-,-,-,-,-,-,-,-,-0.070374,-0.655554,-0.660902,110775063.96,-0.6697416451,2019/4/26 22:39:17,924004602.67
002420,016019,80114239,*ST毅昌,家电行业,003,001,2,,2019-04-27T00:00:00,2019-03-31T00:00:00,7389107.15,1009014430.79,1003687080.66,-0.25256637156881,924435144.71,-0.238369022299933,15543407.88,29437559.8,9803189.57,6037863.39,9701122.01,2451990.88,-,-,-,-,-,10454522.78,-,-,-,-,-,-,-,-,-0.250706,-0.232861,3.421653,12814.73,1.0042470048,2019/4/26 23:13:46,924435144.71
002620,016045,80177123,瑞和股份,装修装饰,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,47214861.65,860051747.16,801142369.11,0.0786857691996083,737572034.0,0.0856347128638657,4159799.14,14756766.18,11093625.82,59509378.05,59509378.05,9168733.48,-,-,-,-,-,2822940.93,-,-,-,-,-,-,-,-,0.078451,0.08156,0.111996,46704861.65,0.0641221996,2019/4/26 21:32:29,737572034.0
002081,016045,80084553,金螳螂,装修装饰,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,601050720.29,6057030114.83,5443301530.39,0.215763431092385,4950424394.11,0.201993056729539,152946356.56,253573949.28,25908178.88,639588686.11,640821861.82,88130455.55,-,-,-,-,-,27344747.05,-,-,-,-,-,-,-,-,0.195657,0.015095,0.08655,584759185.09,0.0803028262,2019/4/26 22:50:52,4950424394.11
300097,016043,80144344,智云股份,机械行业,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,-39938090.45,27599345.82,70905605.09,-0.511410610782907,21258470.92,-0.802810442692642,15000529.87,15544009.9,5842607.17,-43231145.32,-40525346.63,-587256.18,-,-,-,-,-,697768.46,-,-,-,-,-,-,-,-,-0.845442,-2.111277,-2.222282,-42279794.58,-2.5526079034,2019/4/26 18:13:02,21258470.92
600113,016042,10000086,浙江东日,综合行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,27564540.52,103678583.85,67124207.39,0.302763508540044,53635437.54,0.362818329566894,2670749.89,8045095.45,808562.82,36659628.25,36668496.83,9272669.91,-,-,-,-,-,1921723.54,-,-,-,-,-,-,-,-,0.398261,0.561207,0.597471,27478950.25,0.6552161261,2019/4/26 22:36:18,53635437.54
300071,016039,80133661,华谊嘉信,文化传媒,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,-41135847.77,535035902.8,580912005.45,-0.116387792500339,433718292.45,-0.173408960321128,15486273.4,99446185.95,16674493.38,-49456223.78,-47025925.14,-5514606.17,-,-,-,-,-,939866.25,-,-,-,-,-,-,-,-,-0.217925,-2.462144,-2.326889,-42953428.54,-2.9282943828,2019/4/27 0:35:10,433718292.45
601108,016027,80048595,财通证券,券商信托,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,391042213.84,1196004893.74,787262632.45,0.508919304356807,-,-,-,789919491.79,-,408742261.29,408753584.63,17705393.23,-,25804023.24,-,417975921.25,0.20156566341545,3349541.89,-,-,25804023.24,-,-,-,-,-,0.284538,-0.001456,0.088415,390930219.3,0.0943787063,2019/12/10 11:43:24,-
600331,016032,10000270,宏达股份,有色金属,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,60150651.0,619079603.59,598306600.9,-0.367330238645175,532704559.38,-0.267716916037034,15004621.23,39565793.68,9467376.24,60111545.94,60172090.19,-10315.28,-,-,-,-,-,1382910.65,-,-,-,-,-,-,-,-,-0.35208,0.168398,4.481237,60028022.11,7.1301996066,2019/4/26 19:22:12,532704559.38
000918,016017,10001181,嘉凯城,房地产,003,001,2,szzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-102225532.49,415377001.69,531406754.92,0.0550000976287539,309195526.26,-0.095932264915576,6375150.63,45449590.85,154680767.95,-56471046.16,-94224892.48,12062480.5,-,-,-,-,-,17004071.95,-,-,-,-,-,-,-,-,0.107892,0.361747,-0.129574,-126259909.26,0.3199363633,2019/4/26 21:43:05,309195526.26
603360,016041,80089356,百傲化学,化工行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,31934044.93,137087304.22,100185269.98,0.0707369928194272,74024333.8,0.0127032339955029,4240431.57,17022587.58,1233089.05,38300695.2,38288768.1,6354723.17,-,-,-,-,-,2377798.87,-,-,-,-,-,-,-,-,0.08962,0.158212,0.169173,31028540.29,0.1660724013,2019/4/26 23:07:39,74024333.8
603860,016005,80202029,中公高科,工程建设,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,2399924.78,33127051.58,31643584.34,0.327161818676878,18325082.18,0.689820224110782,1558382.37,8398631.3,-458628.46,2897159.38,2896700.41,433733.88,-,-,-,-,-,496303.6,-,-,-,-,-,-,-,-,0.355868,0.23253,0.126322,1536968.19,0.105268012,2019/4/26 20:53:31,18325082.18
603809,016035,80198302,豪能股份,汽车行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,38409239.78,248713209.59,205781785.21,0.0783068077346636,177331802.58,0.089388817079806,3124110.62,13735432.8,699333.26,46216216.85,46278600.92,7068959.15,-,-,-,-,-,2500636.92,-,-,-,-,-,-,-,-,0.000584,-0.20346,-0.178858,35012452.2,-0.2507937097,2019/4/26 17:42:45,177331802.58
000551,016061,10000893,创元科技,专用设备,003,001,2,szzb,2019-04-27T00:00:00,2019-03-31T00:00:00,19351224.0,834355101.3,795163396.88,0.168094531984139,646724838.23,0.184259673189573,32901050.7,53954524.0,14803120.14,45566186.4,46303449.0,6155047.36,-,-,-,-,-,9075909.4,-,-,-,-,-,-,-,-,0.160364,0.048105,0.025069,15299738.81,0.0459046922,2019/4/26 16:21:36,646724838.23
002100,016009,80088473,天康生物,农牧饲渔,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,28920108.83,1204813855.9,1190394495.39,0.26986106553615,985532170.18,0.248402393660752,67247860.32,73304077.05,42340616.21,6117132.26,6268132.13,6244014.4,-,-,-,-,-,3429623.57,-,-,-,-,-,-,-,-,0.209208,-0.894181,-0.476582,27206552.91,-0.4984927217,2019/4/26 19:48:18,985532170.18
601158,016006,80055867,重庆水务,公用事业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,338584192.42,1105310883.77,832746198.03,0.17360223324376,676613572.35,0.213616287864198,21717422.69,137641942.57,-15290118.64,348446958.65,362292590.67,23658777.67,-,-,-,-,-,10524627.48,-,-,-,-,-,-,-,-,0.128011,0.121681,0.069956,310667825.97,0.0791028873,2019/4/26 19:57:59,676613572.35
300017,016057,80134603,网宿科技,软件服务,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,110561869.95,1660728704.47,1555377941.0,0.192383484993367,1190727675.8,0.22260200876191,106772084.39,114309477.39,-1396385.87,125920783.61,125815019.2,15358806.65,-,-,-,-,-,2880353.78,-,-,-,-,-,-,-,-,0.087519,-0.469246,-0.49184,91049818.78,-0.5515572971,2019/4/26 21:40:12,1190727675.8
000860,016031,10001138,顺鑫农业,酿酒行业,003,001,2,szzb,2019-04-27T00:00:00,2019-03-31T00:00:00,428579787.54,4765197694.06,4154784957.6,0.195917848696609,2936098806.26,0.299961703814839,449772745.64,230862743.64,33757660.22,609900953.9,609300952.45,180604713.4,-,-,-,-,-,497949119.41,-,-,-,-,-,-,-,-,0.199486,0.224645,0.171662,429479709.73,0.1678308455,2019/4/26 19:37:41,2936098806.26
601211,016027,80000123,国泰君安,券商信托,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,3005794983.0,6695154312.0,2516249529.0,-0.185301041115853,-,-,-,2702547936.0,-,4178904783.0,4183399806.0,930027508.0,-,1449207343.0,-,2292393984.0,-0.00268502615295929,27776427.0,-,-,1449207343.0,-,-,-,-,-,0.072164,0.32413,0.330293,2606114239.0,0.7616675706,2019/12/10 11:55:01,-
601777,016035,80115598,力帆股份,汽车行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-97204761.34,2246537962.67,2482976798.31,-0.248712918117066,2012619180.45,-0.286547381454501,91644467.12,124279973.94,229677191.32,-116686686.7,-125787753.63,-25060049.35,-,-,-,-,-,3646748.13,-,-,-,-,-,-,-,-,-0.310735,-2.641705,-2.575618,-91044789.15,-2.2220957145,2019/4/27 0:43:19,2012619180.45
603958,016010,80289545,哈森股份,纺织服装,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,20055459.97,349753148.06,330374079.02,-0.119176448733951,164667947.4,-0.0793899048510688,137554798.48,14401523.31,-492448.52,23596014.25,24551450.14,5254431.1,-,-,-,-,-,2994843.87,-,-,-,-,-,-,-,-,-0.118752,-0.4671,-0.446336,15906108.23,0.1421174609,2019/4/26 20:53:31,164667947.4
603608,016010,80206103,天创时尚,纺织服装,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,38352066.0,490991983.0,450906981.0,0.143145865747687,237233149.0,0.160458144731223,137716585.0,53338930.0,213879.0,43882180.0,43615361.0,4906507.0,-,-,-,-,-,7014005.0,-,-,-,-,-,-,-,-,0.045236,-0.516034,-0.488716,35658604.0,-0.42498733910000003,2019/4/26 16:11:05,237233149.0
603208,016030,80403391,江山欧派,木业家具,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,10412720.28,242049175.42,233225727.39,0.227230860769121,176463285.29,0.226500675628249,24603751.14,10747182.39,4411593.28,10441954.99,10451578.45,1307269.77,-,-,-,-,-,2772370.65,-,-,-,-,-,-,-,-,0.215072,-0.033211,0.096607,9072587.89,0.0897399212,2019/4/26 16:30:42,176463285.29
